id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,hashtags,user_mentions,place,clean_tweet,compound,neg,neu,pos,sentiment
1.26e+18,2020-05-02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @BD_Africa: BIKO INTERVIEW: My Covid-19 Blessings https://t.co/naZBJYQOjL https://t.co/pV3414rUzH,BIKO INTERVIEW My Covid-19 Blessings,en,0,10,kamaukariuki_,,BD_Africa,"Nairobi, Kenya",biko interview covid19 bless,0.4215,0.0,0.517,0.483,pos
1.26e+18,2020-05-02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CoreysDigs: As difficult as it is, read this entire thread. Convicted child predators of the worst kind have been released from prison…",As difficult read entire thread Convicted child predators worst kind released prison…,en,0,12,Lbstrdvr6,,CoreysDigs,“Commiewealth of Taxachusetts”,difficult read entir thread convict child predat worst kind releas prison,-0.7579,0.488,0.345,0.167,neg
1.26e+18,2020-05-02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@jhaasudha @ncert @HRDMinistry @DrRPNishank @OfficeOfSDhotre @hk_senapaty @niostwit @KVS_HQ @cbseindia29 It takes m… https://t.co/YoSguDrwWt,It takes m…,en,0,6,ap_behera,,"jhaasudha, ncert, HRDMinistry, DrRPNishank, OfficeOfSDhotre, hk_senapaty, niostwit, KVS_HQ, cbseindia29",,take,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ekondedaniel4: @naharicardo is reporting @CAF_Online and #Cameroon are working on having the 2020 CHAN in September.

It will depend on…",reporting working CHAN September It depend on…,en,0,0,IsifuW,Cameroon,"ekondedaniel4, naharicardo, CAF_Online",,report work chan septemb depend,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @NursingNotesUK: It is with great sadness we announce that  healthcare support worker Afua Fofie has sadly died from COVID-19. Colleague…,It great sadness announce healthcare support worker Afua Fofie sadly died COVID-19 Colleague…,en,0,1,Lullora,,NursingNotesUK,london (uk),great sad announc healthcar support worker afua fofi sadli die covid19 colleagu,-0.0516,0.321,0.367,0.312,neg
1.26e+18,2020-05-02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AntsDoesIt: So people on unemployment are getting the max pay of $450 per week, another whopping $600 because of COVID-19 for a total o…",So people unemployment getting max pay 450 per week another whopping 600 COVID-19 total o…,en,0,38,JustTreavs,,AntsDoesIt,houston ,peopl unemploy get max pay per week anoth whop covid19 total,-0.1027,0.123,0.877,0.0,neg
1.26e+18,2020-05-02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DrOlufunmilayo: Six Togolese nationals and a doctor who recently returned from Kano have tested positive for COVID-19 in Oyo state.,Six Togolese nationals doctor recently returned Kano tested positive COVID-19 Oyo state,en,0,12,vinisiyke,,DrOlufunmilayo,Ibadan/lagos,six togoles nation doctor recent return kano test posit covid19 oyo state,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Leaked Western intel dossier reveals how China deceived the world about coronavirus

https://t.co/hp8JsOFcAj",Leaked Western intel dossier reveals China deceived world coronavirus,en,0,36,lyndaPT72,,,,leak western intel dossier reveal china deceiv world coronaviru,-0.34,0.231,0.769,0.0,neg
1.26e+18,2020-05-02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kigogo2014: Sadly this is happening in Tanzania and these are member of parliament doing this as a way to cure covid-19

Sisi ni taifa…",Sadly happening Tanzania member parliament way cure covid-19 Sisi ni taifa…,en,0,2,johnson_furaha,,kigogo2014,Tanzania,sadli happen tanzania member parliament way cure covid19 sisi ni taifa,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @amizere: @Wonder41278261 @CarolineA_M ""If I am infected, my community is infected; to keep my community safe, I must stay safe; If I ge…",`` If I infected community infected keep community safe I must stay safe If I ge…,en,0,2,amizere,,"amizere, Wonder41278261, CarolineA_M",Malawi,infect commun infect keep commun safe must stay safe ge,0.7003,0.0,0.58,0.42,pos
1.26e+18,2020-05-02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AmitShah: Who else can understand the importance of keeping our motherland safe than our Armed forces.

Kudos to the CDS and our Armed…",Who else understand importance keeping motherland safe Armed forces Kudos CDS Armed…,en,0,8672,arunndabas,,AmitShah,"Pune, India",els understand import keep motherland safe arm forc kudo cd arm,0.4404,0.0,0.775,0.225,pos
1.26e+18,2020-05-02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SyriaRebuilt: Syrian students from around the world send a common plea to the international community: lift the sanctions on Syria in t…,Syrian students around world send common plea international community lift sanctions Syria t…,en,0,5,MoestafaElhaj,,SyriaRebuilt,anvers,syrian student around world send common plea intern commun lift sanction syria,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @JoshBBornstein: Ruby Dutton stuffs up again. Thankfully this one didn’t result in hundreds of Covid 19 infections. https://t.co/PtxSm7u…,Ruby Dutton stuffs Thankfully one ’ result hundreds Covid infections,en,0,265,killmebilly,,JoshBBornstein,(P)EaRTH 'Straya ,rubi dutton stuff thank one result hundr covid19 infect,0.3612,0.0,0.762,0.238,pos
1.26e+18,2020-05-02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","RT @MpologomaM: Tanzania has now hit 632 cases of COVID-19 infections, after another 152 people were confirmed today. They now surpass all…",Tanzania hit cases COVID-19 infections another people confirmed today They surpass all…,en,0,62,Omuzibuwaalu,,MpologomaM,"Kampala,Uganda ",tanzania hit case covid19 infect anoth peopl confirm today surpass,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @HypeSir7: Lessons from Covid-19.

1. Life is short.
2. Jobs are temporary.
3. Health is vital.
4. Always invest in eternity.
5. Jesus i…",Lessons Covid-19 Life short Jobs temporary Health vital Always invest eternity Jesus i…,en,0,2,hayleecruddy,,HypeSir7,,lesson covid19 life short job temporari health vital alway invest etern jesu,0.296,0.0,0.833,0.167,pos
1.26e+18,2020-05-02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Borrowing the words of the very talented @morganhnichols these are more important now than ever!
.
.
.… https://t.co/AtRRW026nz",Borrowing words talented important ever .…,en,0,8,UntaughtState,,morganhnichols,West Lancashire,borrow word talent import ever,0.4215,0.0,0.588,0.412,pos
1.26e+18,2020-05-02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Very interesting &amp; Important read from New England Journal of Medicine
@anandmahindra
@TVMohandasPai @ParveenKaswan… https://t.co/b65pIqudb0",Very interesting amp Important read New England Journal Medicine …,en,0,33,talai_malai,,"anandmahindra, TVMohandasPai, ParveenKaswan",ब्रह्माण्डम् 👉🏽 Universe,interest import read new england journal medicin,0.4588,0.0,0.667,0.333,pos
1.26e+18,2020-05-02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DrZweliMkhize: As at today the confirmed number of #COVID__19 Cases are 5951 and the total number of deaths have risen by 13, to 116 de…",As today confirmed number Cases total number deaths risen de…,en,0,0,M_of_starlight,COVID__19,DrZweliMkhize,"Cape Town, South Africa",today confirm number case total number death risen de,-0.5106,0.312,0.48,0.208,neg
1.26e+18,2020-05-02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @suhailakbar: Why discrimination with parents. We are also victim of CoVID-19 Epedmic. Not getting salary @PMOIndia @CMOfficeUP @myogiad…,Why discrimination parents We also victim CoVID-19 Epedmic Not getting salary …,en,0,0,preetichau,,"suhailakbar, PMOIndia, CMOfficeUP",New Delhi,discrimin parent also victim covid19 epedm get salari,-0.2732,0.231,0.769,0.0,neg
1.26e+18,2020-05-02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @solomonking: Entrepreneur Diaries:

Quick Reflections on COVID-19 impact on @FundiBots.

In March alone:
1. 4 fundraising trips cancell…",Entrepreneur Diaries Quick Reflections COVID-19 impact In March alone fundraising trips cancell…,en,0,7,MaryHelda,,"solomonking, FundiBots",Avengers Mansion ,entrepreneur diari quick reflect covid19 impact march alon fundrais trip cancel,-0.25,0.167,0.833,0.0,neg
1.26e+18,2020-05-02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @janninereid1: 👇👇👇👇👇Pro-lifers arrested for giving moms roses at abortion center during COVID-19 | News | LifeSite https://t.co/o14Hp2l4…,Pro-lifers arrested giving moms roses abortion center COVID-19 News LifeSite,en,0,611,Gino68B,,janninereid1,"Hove, Sussex, UK",pro lifer arrest give mom rose abort center covid19 news lifesit,-0.34,0.194,0.806,0.0,neg
1.26e+18,2020-05-02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@cryptodoxanews @stealthsend How has the recent COVID-19 has affected your project? How will you survive, let's say… https://t.co/k7XIiVfjUX",How recent COVID-19 affected project How survive let 's say…,en,0,0,Cenkgrob132,,"cryptodoxanews, stealthsend",,recent covid19 affect project surviv let say,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MarkMcGowanMP: This is our WA COVID-19 update for Friday 1 May 2020.

For official information on COVID-19 in WA, visit https://t.co/rf…",This WA COVID-19 update Friday May For official information COVID-19 WA visit,en,0,0,awanoya,,MarkMcGowanMP,"Perth, Australia",wa covid19 updat friday may offici inform covid19 wa visit,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Arya_Star12: Doctors, police, media people, vegetable seller and many other frontline #CoronaWarriors are getting checked for #COVID__1…",Doctors police media people vegetable seller many frontline getting checked …,en,0,0,vickyaegis,CoronaWarriors,Arya_Star12,India,doctor polic medium peopl veget seller mani frontlin get check,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @christianllamar: Are you surprised the CDC cut the total number of COVID-19 deaths almost in half for the United States? 
Not me. I don…",Are surprised CDC cut total number COVID-19 deaths almost half United States Not I don…,en,0,1344,Antigone74,,christianllamar,,surpris cdc cut total number covid19 death almost half unit state,-0.6908,0.392,0.523,0.085,neg
1.26e+18,2020-05-02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @richardhorton1: Dear Professor Stephen Powis—The appalling number of UK deaths from COVID-19 are not “unfortunate”, as you just said. T…",Dear Professor Stephen Powis—The appalling number UK deaths COVID-19 “ unfortunate ” said T…,en,0,0,LPrivileged,,richardhorton1,"England, United Kingdom",dear professor stephen powi appal number uk death covid19 unfortun said,-0.25,0.247,0.506,0.247,neg
1.26e+18,2020-05-02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JRobertSmith1: China's rise is as overrated as COVID-19 is overestimated. China has significant internal challenges. Those can and shou…,China 's rise overrated COVID-19 overestimated China significant internal challenges Those shou…,en,0,0,nullagh,,JRobertSmith1,,china rise overr covid19 overestim china signific intern challeng shou,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-03,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MSHospice: Do you support someone living with dementia?

Are you a family carer and need advice? 

Our website provides guidance on #de…",Do support someone living dementia Are family carer need advice Our website provides guidance …,en,0,669,tomlinsontracy2,,MSHospice,"Halesowen, England",support someon live dementia famili carer need advic websit provid guidanc,0.4019,0.0,0.787,0.213,pos
1.26e+18,2020-05-03,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @afroshaped: NYPD Officers continue to terrorize us amid the Covid-19 Epidemic, WE WANT JUSTICE. Asking leaders to stand up for us
Avenu…",NYPD Officers continue terrorize us amid Covid-19 Epidemic WE WANT JUSTICE Asking leaders stand us Avenu…,en,0,3079,BernToTheFuture,,afroshaped,"Louisville, CO",nypd offic continu terror amid covid19 epidem want justic ask leader stand avenu,-0.4767,0.217,0.701,0.083,neg
1.26e+18,2020-05-03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @tricia713: @LadyMercia @atrollop66 I should think so too Boris is lucky to have survived COVID-19 having done  so it may have put many…,I think Boris lucky survived COVID-19 done may put many…,en,0,0,MeJacqs,,"tricia713, LadyMercia, atrollop66",Somewhere In UK,think bori lucki surviv covid19 done may put mani,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-03,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @syedazainab2213: In The Era of covid-19 people around the world became soft hearted and polite..But sadly The only India on the other h…,In The Era covid-19 people around world became soft hearted polite..But sadly The India h…,en,0,3077,wareeeshakiran1,,syedazainab2213,,era covid19 peopl around world becam soft heart polit sadli india ,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-03,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CNBCnow: BREAKING: Warren Buffett says he was ""wrong"" on investments in the airline industry. Buffett added that airlines have ""too man…",BREAKING Warren Buffett says `` wrong '' investments airline industry Buffett added airlines `` man…,en,0,3079,philippinestock,,CNBCnow,"Makati, Philippines",break warren buffett say wrong invest airlin industri buffett ad airlin man,-0.4767,0.22,0.78,0.0,neg
1.26e+18,2020-05-03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @cliodiaspora: ‘In open letter to Johnson, [migrant charities etc] warn that 1000s of people with insecure immigration status are in “di…",‘ In open letter Johnson migrant charities etc warn people insecure immigration status “ di…,en,0,356,HelloEurope62,,cliodiaspora,,open letter johnson migrant chariti etc warn peopl insecur immigr statu di,-0.1027,0.113,0.887,0.0,neg
1.26e+18,2020-05-03,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ShamimMalekmian: Chains have now been removed from gates of a Direct Provision Centre in Cahersiveen, Co Kerry, where there has been a…",Chains removed gates Direct Provision Centre Cahersiveen Co Kerry a…,en,0,4,justinbyrne42,,ShamimMalekmian,Ireland,chain remov gate direct provis centr cahersiveen co kerri,0.0,0.0,1.0,0.0,neu
